Age,Annual_Income,Employment_Type,Investment_80C,Insurance_80D,HRA_Claimed,Other_Deductions,Previous_Year_Tax,Effective_Tax_Paid,Overpayment_Risk
23,430355.33308175276,0,14103.012544227922,42985.19441023719,106911.69373785125,26758.000318358438,12629.687707247072,11837.573735118285,0
46,305732.256522411,1,34477.1591828799,10735.936377144606,0.0,23239.842696783715,12502.157221589545,11576.488277269355,0
54,1071033.2718694503,1,143467.81970538048,20241.609792491756,0.0,47003.28787508215,82641.13595863807,93402.34182908975,0
57,857387.7850653853,1,116291.84359716716,49077.72188615188,0.0,41456.73792826696,67452.45157970904,59968.87537684333,1
52,788074.382628846,0,32326.37974560661,7902.115988818676,200000.0,45437.52002556931,24923.587629980262,23150.04325056192,0
35,858164.3012032382,0,119107.8521069494,33572.54095777189,200000.0,67573.31449620439,24200.27670509129,23693.118392085977,0
22,1606532.9147299253,0,102574.80528496856,11859.223077363202,200000.0,49083.75286985925,228381.49408829666,218860.83839512657,0
37,1017273.821561331,1,139006.93597645807,25007.950314127214,0.0,44862.92735910234,81513.18993461215,79442.44266069522,0
24,538639.9334062983,0,46226.59146271023,40025.4822897844,88391.88552127582,42948.712928898305,12767.702760756341,14695.32480891642,0
56,379905.9020199188,0,3144.9128803429594,24429.30262779095,52711.070992817025,27909.997454761746,14612.539469163721,13196.522141877993,1
27,1063633.940839854,1,106484.87968438813,40274.0846655955,0.0,58743.418379952716,94675.83635444002,91995.66027911258,0
46,1014023.9635575018,0,140124.7771971485,21316.745272017295,173774.3317159242,26665.702175399747,52752.30420596385,57938.47255694934,0
34,943765.1918876102,0,49874.24242900344,49967.64649350164,150060.03609197045,49017.05440278933,62776.8196041052,57685.7202807204,0
55,596780.2422751517,0,43856.15931766579,21791.411711010507,150046.45014516494,20520.0551300267,20863.588624434055,19083.60432141668,0
29,890821.3474709939,1,111882.38960551715,7468.973931891321,0.0,10342.950923640097,70650.66275398602,76401.93993345308,0
42,619163.7078141337,0,114450.3482359313,20093.475782462443,134592.48395214966,9083.43151085973,19715.77515828764,17466.55026924304,1
55,965695.4715052403,1,31129.337927001805,37129.65923211151,0.0,44419.119968355895,102330.22078762401,101339.45994527848,0
25,1045664.2268180854,0,130920.50161908372,42396.88788793143,200000.0,22956.845133571318,46600.06089005588,51028.66724012821,0
46,664131.8102926163,1,57828.696287639395,23005.16495881312,0.0,19253.450201467545,39099.24568625234,36197.40803438648,0
36,1082952.540303856,0,106229.30589770328,29723.842052921984,200000.0,41444.15305495272,78585.90144859834,74217.85153744495,0
25,828713.0998906775,0,72219.26774563409,42244.503391314516,94224.19462107238,1796.8828125851333,43612.120574602544,47944.25753505172,0
33,922968.3031104964,1,68411.18731570675,40677.30899991599,0.0,17235.795638927215,107197.7888419787,92786.06152986085,1
53,472591.65907729894,1,25748.68924910526,32886.19526805664,0.0,23838.30997219613,21579.02408745956,18779.27761657077,1
53,858053.626488725,0,82412.55441660146,40751.355212542745,118507.71530794563,49586.151342503865,39905.524189789845,34922.575368936545,1
49,631103.9031463331,1,71903.59543541318,28795.53791843185,0.0,38150.08730146254,24971.39369145593,25230.51739667514,0
34,918658.3635035434,1,93140.71864405659,232.4084462640319,0.0,59919.203198851465,99840.42243913143,87685.61973161403,1
52,1166790.6674128156,0,130302.11639894993,2063.33922011116,200000.0,23415.44540989548,110377.58730643055,96342.56119276304,1
35,872380.0523290881,0,69632.32776835756,48990.41996190915,200000.0,20750.869459279096,36490.491687485024,30439.45914456345,1
41,574786.2733917041,1,42821.68332783977,7249.602100135261,0.0,2323.8185995507365,39390.31044173006,33236.235377487275,1
39,956616.5229443966,0,87657.50291881105,20225.82044117314,197519.25491244532,66620.21104468472,42069.93125473587,42754.14432770387,0
50,900447.1864469291,0,99566.1041115638,46690.5637504984,200000.0,35104.450247654786,24168.893661930448,26288.49599111566,0
27,1314650.4366000772,1,124667.66648427647,9751.974236652472,0.0,35176.674028567046,145559.9840398299,152841.05085728085,0
53,863491.9902252359,0,82924.92892621341,42189.56722332504,185404.87053424216,64640.53017419188,25514.00791792878,24936.15176711502,0
50,653631.2521939828,0,50647.07921111457,40913.37840797952,195555.67461301805,20294.276515000587,20311.327155167677,17944.292453853406,1
23,992660.3064115944,1,88062.33367373324,49316.48272756698,0.0,23247.42910320221,92757.51719244919,84092.27729391692,1
44,768080.4819236016,0,60137.05931185908,14084.091682408418,141945.9499932889,45944.338607660015,33336.09967476705,29613.67637984386,1
40,820062.7474279434,1,112760.29765319565,15766.267769007298,0.0,54962.3168429576,55515.07518348863,56476.63332196591,0
52,567880.9924061119,1,88834.80834839828,45143.90005288932,0.0,48951.750780274386,19831.852574275876,21178.44988464095,0
26,769391.2967991467,0,55036.17090374725,11703.952960113978,187841.56887465788,55210.27977655947,20634.604746182787,24037.178238098313,0
40,807701.174372609,0,72563.42184275371,27395.04784935545,200000.0,40257.5627503418,26637.472734292754,24914.293844582226,0
55,767912.8310657806,0,106192.314829654,35367.24795955281,124349.55433833643,60397.64378981225,24836.78637419258,22013.29105493938,1
31,652278.1593922947,0,60191.75560643827,13594.212263144283,172054.6937284223,38507.47110484147,22853.588365601616,19681.02363344449,1
46,872057.2825863238,0,77289.6513137143,46920.64727223794,200000.0,16053.843907584635,36490.168827344874,35891.383573117484,0
23,569131.8957895415,0,91170.29759263703,33284.87740369602,88805.6110030764,37919.07745490328,19831.026072195615,16882.123832018056,1
32,510251.34986900125,0,97907.64049440675,2356.965413491252,132389.7803543912,49906.12796098682,10330.420411033727,11218.423452129538,0
52,977384.0426816102,0,45650.295755827035,6786.8765630456965,181233.0036813859,45750.2737590438,64623.75468706904,62739.53931634779,0
36,954437.5445218211,0,80863.70742095602,9539.07850457818,118426.0713589281,17011.173407951508,74613.80848890729,80679.38897135193,0
30,473098.8798299119,0,45609.995024810065,12247.868199672484,141306.72114937057,2875.4759602882973,11744.996061063885,12824.478180536147,0
44,342611.23839188437,0,48417.98907548469,36533.86850147182,63427.36729051054,17673.653227341976,11510.61761107873,9724.385611286467,1
40,547814.4886508579,0,89053.05383034225,4446.762237773405,114115.51522877406,68882.94498776038,15665.081092957584,13787.144591787319,1
30,767925.2513817005,0,118529.47237439871,17529.733613806726,200000.0,12912.636827331446,18087.770725730286,21176.836656359726,0
56,1088587.3936913766,0,119951.46742832987,45569.166166400086,200000.0,32506.023094362547,64752.85428916673,68595.61142599426,0
42,761813.85804687,0,69834.452680284,27833.384316850203,200000.0,44684.205955029196,18115.149794881952,19651.987536397326,0
30,607659.7378179921,1,79642.87130534212,13274.828191926785,0.0,61563.12295346795,20765.527032923233,23034.494717158042,0
49,837146.5572707652,0,40414.11548371699,47852.81482401549,175080.17391681948,53218.10462711453,28955.73055308504,26465.478544640657,0
28,771495.9711876048,0,66154.4327716849,12215.79459843412,120490.2251094771,63626.717389242214,29998.31004471545,28613.60496471178,0
37,454748.1731367505,0,22920.252651526436,45254.98106338214,87566.56998672974,42306.858550493955,11843.002203679518,11738.795742778806,0
37,456234.2787703222,0,42431.38993604891,36288.48368072778,132019.49878120748,60572.316568946684,7810.092572521634,8523.287422736104,0
54,462950.62447117665,0,37932.42963712236,37026.05184793931,113602.61523713118,18469.00979974466,13467.784771833423,14219.028370982749,0
25,1419962.8837269843,1,122099.86096573605,38246.9659200808,0.0,30139.53895189053,190955.040038048,195924.59546665815,0
25,1014995.3600684033,0,104309.4064413389,25328.465602860462,125150.3046001571,59064.0732044492,69725.9650047771,61983.10164661002,1
38,651570.9853661594,1,46833.112712339134,40728.93630013344,0.0,22789.456744449817,41681.51265868218,34844.46132165083,1
58,1077066.705707233,0,104343.55146402396,41809.654887624514,200000.0,60985.55009668765,55544.36369359448,60744.588282020486,0
50,657985.9280846338,0,91182.36638632187,18024.336083805854,129776.46824790919,25418.05475218367,19131.69838667318,19732.902012434522,0
57,1068795.0992434323,0,98412.64593595231,20017.225910818765,200000.0,25437.629260633967,74734.96789256041,78828.4886384332,0
59,820076.6142673636,0,68419.80261382493,44437.835926951295,129514.04533255125,21632.30403538011,34078.98683043878,39378.38914810537,0
58,635287.1875506757,0,64809.321139351385,26236.463021476215,164263.76249618063,38286.015854629804,14849.494778850021,16023.598308301145,0
56,969955.0864572425,0,98903.10574119542,43347.17479709345,200000.0,9034.811722910395,59227.75015249689,50814.63173728461,1
28,834379.8931809212,0,109540.835603413,31338.47308789037,199387.70889762507,2562.1856293613478,25951.49919175182,22665.05761858596,1
48,899566.9430448315,0,92943.38611298792,29678.38783745212,157407.9936835206,62818.90859796935,31741.453483713995,34932.19280021035,0
49,853876.7557960273,0,60744.20348397308,1549.0476638930938,158895.87729386918,65025.67782016543,42494.98105126494,43443.92432629252,0
43,851253.693217732,0,68985.93440782986,13894.719892037489,120483.39734950225,5331.9463324347425,52102.11647884388,54342.03713933129,0
35,1000138.4720216861,0,90034.5107837605,25102.882345115908,200000.0,38478.82884730448,54991.045217070045,60985.337807719065,0
28,1445951.7122044167,0,91766.82134366268,29365.858606735044,200000.0,37777.75118286268,151914.47135134597,142272.2707605668,0
58,1112197.9751373895,1,91500.47972685605,31521.72645003671,0.0,26070.14762923322,116938.5817335479,111897.14363990646,0
43,854911.2900707613,0,41752.77218051792,35811.141250580855,200000.0,39823.337435322705,32103.68777261489,32121.452012981998,0
26,722348.2712751067,0,46162.31056582172,32811.67161468159,168354.54084996463,32068.354200964543,25242.645672858238,21961.11840587503,1
23,749816.2704995021,0,48241.93823205218,42428.83536979002,110170.78495126385,34274.45099431882,32382.32378826408,30351.818428017395,0
48,485967.6763473876,1,5592.297189881645,14773.51714437567,0.0,52873.57761610636,20381.43998259986,21665.193958999353,0
42,966135.885638304,0,87623.46496958044,32078.49928329462,159465.7922623909,36817.2187133882,56041.267533312144,57138.51803537854,0
59,546269.3270854144,0,119136.13811239797,2557.9757098135647,102751.2599098397,22656.0664963728,14183.827809348666,15715.197501966688,0
36,706886.4219876842,0,109126.80701870305,24009.503866101393,109475.52333865986,40701.9278462269,24244.464794223375,22937.472786669012,0
42,967587.1757254999,0,34104.24514434776,13401.648297594626,178736.94456121864,44852.77979532879,76215.36173665215,72220.13103134143,0
31,740668.6740508685,0,68075.29282770523,19044.357414734804,174696.6859012215,46361.79407995554,25058.90966544958,21704.213338772857,1
44,676928.0023676867,0,107337.9521309495,17733.137588247955,82667.87749776515,43281.46556838807,26945.68761764267,23440.493592519357,1
26,500629.8284735892,1,42120.73361927968,3021.5338576318863,0.0,46522.193531995996,23926.55920892308,20934.410019934374,1
22,1101331.6830762029,0,139335.16026564297,23332.290037568775,200000.0,21706.494856708083,77011.98949014241,73898.40494597121,0
34,591694.5336367802,0,83343.05740541095,49731.46439957767,151424.23634502172,31229.37391555081,16643.48550766257,15436.262730701816,0
42,653531.0432630128,0,113816.86973365006,14946.802841824181,137433.22388327462,46809.431847804335,17338.28335773358,15460.736463080157,1
47,352067.6450415347,0,43801.95571322126,36807.298583412536,47996.74931729124,52805.79791232519,7802.597117708853,8845.5824830322,0
42,795034.7380480249,0,90933.08898528457,27389.416746021783,147996.80542461673,30390.229006076006,27307.092681134327,28587.55011069012,0
39,716676.2784096102,0,89204.03938854259,16261.265026573685,180340.9101936485,25573.299046186155,18867.635272181415,20752.331286437533,0
58,845464.4792421033,0,49184.778215271734,4480.353019621059,200000.0,50111.78586210009,38286.7130067377,37207.19487641575,0
53,506342.0807606066,0,40507.76704422077,10792.89503826062,61760.11100462429,15552.122588473778,20435.051280685337,17875.560825836666,1
57,983545.1983837839,0,67385.40869719186,39092.6769745122,200000.0,664.4536875198992,58971.49184977458,63359.165415143725,0
38,340197.36178847094,0,9329.001974656238,13951.008870932268,49217.29677812029,32981.620171530994,14503.653756710792,13115.790189512396,1
56,776955.6250043985,0,39217.5045909983,7215.124120592659,111942.13555558323,12136.12083784386,46282.41744644342,46653.85685216208,0
32,828872.0707848959,0,57209.40599456042,16564.917023033653,159119.77291933337,26479.79313254395,46343.367579395555,39743.000481667346,1
42,814443.5016765213,1,107444.09485169836,29202.14761138451,0.0,20386.390518432127,55599.1148838389,51992.093747300685,0
47,839438.717790067,0,31543.33386165251,35173.158214499956,200000.0,54408.332195988565,31104.25423215162,26098.693167988527,1
25,997167.9210652167,0,56337.39135499581,19368.241848479,114971.42174223618,23198.59495798812,77743.90276199249,83061.10761652263,0
55,1131174.6762432626,1,109683.65296501445,24907.35785391745,0.0,44847.305397252596,150352.55134798342,128135.68943204105,1
39,761098.0179217649,0,75951.27746537578,22745.834601673076,134367.61733536664,47173.881761952485,26554.877935340322,27236.623766430937,0
56,558039.3412150966,1,46341.97575446904,450.1674961713442,0.0,31951.799988664872,27241.444808880166,25514.409826684645,0
50,940179.3205731891,0,116779.8179854228,19780.023742792415,97102.92906002593,5675.4554870238135,65702.49770758578,72115.1281702995,0
50,729940.1538139522,0,82098.57392149705,29365.9905086041,85017.90081351149,49025.556025278405,29292.225760917463,26249.283078605582,1
59,1116154.9279055449,0,116547.73829399308,28497.235820788053,169166.59342944392,5261.754027275736,108141.06147094988,90692.87265552444,1
42,649508.3464069685,1,30794.033003730703,37488.37791671234,0.0,6944.907179049139,49001.01179149495,43533.270431781246,1
34,585497.2778418048,0,73714.38414564064,33518.79552176694,148455.3606547017,13719.815814242218,17283.421307113163,16220.509793772302,0
38,835948.4377381692,1,105390.35665096657,13840.339855807688,0.0,19626.305845171053,65800.63889421032,65351.35542318767,0
30,364895.55219075194,0,10982.227152562135,12782.183577948132,77870.52894584117,59251.61902247339,9306.633957156126,9586.238579553245,0
22,683142.8215604292,1,61608.681154777165,23207.089903171705,0.0,47244.5243973148,38993.01898524185,39123.911325539324,0
23,717539.8558479128,0,31851.4318218926,36648.48338608274,196705.58711208144,27104.895189173214,18692.508929362783,19372.46482612786,0
50,855118.0801931706,0,117923.47628104157,4691.36532879822,164143.7709226241,68503.92158125274,27582.57956729801,24164.542414410742,1
54,550931.9759324503,1,35998.661741523676,47416.32915180812,0.0,17052.17795982021,26970.27821760491,23198.465405086085,1
31,580124.8819330122,1,110839.90115186125,27157.656185321583,0.0,42687.00711689781,26989.019106213695,22826.007518148643,1
42,1089228.4226741,0,101909.13999263183,15320.419746675034,200000.0,59304.98762671578,73791.19471186328,74055.80999401359,0
49,796634.636353587,0,82880.07617872907,34669.5615440713,143150.5033575305,56141.58045697495,24781.832381482967,23801.754185270816,0
32,1016159.2959757402,0,127552.08779762023,2236.2908121550895,107335.54092838682,6321.542399593871,90239.28251217099,85785.84771163459,0
55,664553.1496541343,0,42674.625068800306,24219.845789153143,78966.39195820842,48809.195657218006,28687.985824159296,26615.17319153006,0
29,786387.2593947812,0,69938.3440002302,24298.48237319045,200000.0,18050.462888688435,20869.93527690692,24528.056509454236,0
43,853633.6067573034,0,59291.94902219781,8098.764245467516,95017.60185893877,24901.34346458267,67742.77297198425,59167.022748399206,1
29,1236888.7269058158,0,83962.17259238257,41869.39079709416,200000.0,34229.43876178158,98353.20317149833,104204.3582373205,0
36,745595.4549571297,1,104987.42889538627,39840.60593401271,0.0,55352.51162457754,33837.66870467032,33329.15170352954,0
38,758432.7765699055,0,34065.098084772995,7636.61972268545,110568.31819662497,11634.100986833308,56626.107239687924,49474.60762587367,1
44,1074538.2569341846,0,125728.05716387068,18191.364678168877,166195.38502458538,7598.866452773171,100647.04409640697,83949.51485399884,1
45,705047.1403787282,0,58266.96387778623,5021.477831544396,75904.16050574217,10740.887153055126,43744.985022496665,38773.823142204106,1
40,871157.2979181884,0,47291.63944816799,42430.437841959836,117995.69029498812,15275.64749143882,49130.413525776865,57215.43291538145,0
26,1052739.801604758,0,126696.02359348818,16166.005187432042,200000.0,4165.129766772039,73977.24457915964,75559.15406822615,0
53,656039.5320752648,0,81708.39430735853,21965.815392882636,131039.58454268963,64844.95286990542,16265.745344061042,17368.214974944964,0
22,885115.6116209141,0,58373.06316373469,16193.597501028324,200000.0,22335.838496212386,49156.42947666481,41396.76673062134,1
44,1236387.6775362534,1,115907.25237814675,15501.30082324755,0.0,12388.29409064944,138306.9137314897,146747.83126344235,0
58,1030329.5122095383,0,97236.59708443466,37365.11268742945,200000.0,44648.39425774491,70732.16434241894,59933.747269746,1
29,871233.267421203,1,107732.6813102423,37378.31170899116,0.0,55089.72831366403,76681.00103898789,65086.98319247665,1
34,743919.6720418417,1,58243.690229444546,25889.408524028473,0.0,52726.39159209917,55701.78103840997,48699.153916061536,1
29,648920.4296812905,1,52063.77265963783,32880.84746631572,0.0,50309.50349509646,26070.208455252297,29480.343727045118,0
44,552953.5191910482,0,97665.0339953686,25583.15986789783,81379.57535575955,3537.0982806576976,14478.42680875352,17019.46072013423,0
22,1177405.9899914195,0,81231.47415957405,1429.4604969857517,200000.0,54751.16634543124,95443.10167349578,84623.25073265354,1
45,1128867.7613424999,0,98760.82124602527,3300.321656496624,178921.8020637709,35131.504887630064,96590.46699503201,84347.09259125173,1
56,635721.3806148556,0,63785.56985860558,19187.028475641564,129917.65880148274,45436.02140220618,23425.757136044507,19739.194294045883,1
45,884421.7495195348,0,109401.41656122437,37487.31793141971,178727.22124324457,66949.72371774586,25135.631215490226,27131.596582786962,0
38,827831.6246265777,0,115539.76222935098,45661.31140671725,142570.06960543472,56747.077693183914,28294.713773809035,25569.02354993221,1
26,1096103.8653310183,0,130153.45768397648,1485.415267337631,200000.0,57776.040645820336,64665.967776189755,62680.71009603482,0
41,895700.2995753376,0,74327.86029086937,18401.50263434035,196988.94524578814,12702.705321472014,38455.69772164775,39851.7535952716,0
42,794295.309817413,0,87655.93941519197,11189.121805820545,160173.93904576355,33349.19884261452,30001.71751853942,28244.8363454639,0
52,664578.5994260799,1,67260.09465131997,40760.2640582731,0.0,66452.78395072492,23460.645978515004,22517.829247213118,0
57,885216.9612814568,0,56894.324866380106,42298.407232732054,200000.0,40787.96764494938,32369.084131030053,33990.31902661927,0
32,712954.3572593449,0,115561.92613256656,10320.443384594762,200000.0,7181.04588349668,16559.484755811714,17542.535802431845,0
36,855171.2362824604,0,40385.120610893144,35541.36267174361,200000.0,51227.38774196689,32505.415537946326,31858.5881239111,0
40,781007.2301354215,1,61175.42112450981,36587.80186507143,0.0,3004.8792973534933,61450.804156291895,60488.26778129058,0
28,706877.0300324633,0,110918.00639645338,8852.884839128516,120165.7064753275,51960.80869026171,18851.037075516928,19724.46712969578,0
49,556814.8065920452,0,95082.72875286752,21684.795850411785,81412.40731809063,61584.083898585326,14678.509613125587,15577.223415820925,0
26,928548.8131868253,0,32619.130619067895,31016.89027218998,200000.0,29767.509842933443,61039.00590892664,51552.883832435116,1
26,810642.5853447582,0,32078.97060818224,1303.330346629944,105815.10109220407,28952.90040895611,58028.41824670554,50379.3394305728,1
51,1246855.2138666068,0,116155.87238372023,20229.591652294137,200000.0,21294.79640783086,125570.53987223248,110549.83654470398,1
53,541913.7904055978,1,73582.77506070194,7747.911647381034,0.0,61385.679957261294,20479.050716476693,22139.53058667991,0
29,956324.5480582478,1,69869.23847906865,27094.825056044363,0.0,38344.92228338708,79152.68350638456,86387.47354078175,0
31,779338.3829933398,1,57210.938565510805,42145.87917304773,0.0,40548.19584442332,56734.49106477556,50062.85664405747,1
59,1324939.5995816395,1,149064.7103869547,26237.696931301864,0.0,46319.51735949682,131095.24422214957,143330.5064670351,0
53,937242.9792653667,0,54478.85906850433,1799.1798104341983,107979.64558444913,21016.166329401392,79845.98711135572,77804.58332539086,0
49,881172.1454087711,1,74103.61857965057,1482.8622798395586,0.0,30295.041794528825,82260.01086172007,88690.2657340402,0
38,779974.3912565451,0,66440.37871407597,30275.157295207468,200000.0,51912.40335444092,20395.812410619466,20762.80697741395,0
52,624219.7363335951,0,45322.44833655679,16399.077926280625,158117.8275784494,68984.08779772898,19555.66277373636,17024.035783771233,1
29,877848.1981602326,0,48235.69372127507,28633.325173594632,114325.9804060156,2401.387804517117,67572.14153463356,58151.76394999929,1
46,454424.34771580953,0,45915.137100488646,8181.85544579938,128577.70915394284,2985.394856259721,16127.155410026753,13452.325449402191,1
30,465928.9778537573,0,42913.98614279775,38843.11764180559,118354.38263796302,29965.773738804975,12581.363299447106,10658.86173549365,1
23,1053109.6092073738,0,93933.10140742466,43035.98528667839,106427.78596399885,46173.52843667293,95072.8295343817,87629.75500171311,0
36,359468.9652389837,0,43783.131195475675,44461.28010424468,88959.48393249528,27045.52373847218,8306.755721158086,8297.594364071681,0
24,720106.6104272907,1,48826.75170727583,15203.729441567564,0.0,69974.70577756256,36122.66586732294,41511.12870782535,0
57,537718.3771852604,0,86389.16895729274,33036.76838123659,107201.2650360265,13675.14806602951,17706.953305473875,16659.75226951267,0
25,699382.3269025842,0,37315.24709886244,13952.119356513009,76370.09051088626,554.7820605199249,34278.692422848806,37108.6648213223,0
35,846136.3255848365,1,109233.26636332064,38137.841040578925,0.0,13309.055361893837,65529.882751016856,57104.27792124458,1
46,1046138.8227410432,0,83605.02096258268,6026.250111316178,200000.0,62078.96625709107,75607.66501729836,72552.15928593057,0
31,1104408.3974331804,1,118846.00224757957,38138.24055605806,0.0,10160.429500792523,121623.52219689362,109894.92192485464,1
42,570261.6952102944,0,100174.03726623465,21986.431883176738,133106.86011326444,33528.23462146485,17327.096667768306,15959.036037975866,0
57,683509.5158433089,1,40515.12627696131,42777.47452177641,0.0,29349.33265050137,40320.51980698047,41500.54988099205,0
33,1813137.530552989,0,108313.61872501319,36946.54299930733,200000.0,46600.77249037902,321133.1354847507,287836.20898696384,1
48,737496.3285161594,0,33775.51363410451,18825.982034824247,130472.79850739366,3821.691049361706,43772.475987354024,38223.183207764225,1
23,579447.3010010237,0,91447.73196059633,45176.95926802263,93147.48242652563,46112.511974635825,15613.509573020314,14060.57967325878,1
34,621049.8093146402,0,57670.46354652167,14166.856963765516,168418.0852828063,24832.615078763476,22224.816263061595,19810.290985660267,1
53,738965.0209226673,1,80345.5720174623,48349.431571796165,0.0,64822.76913577491,31174.37406247412,31940.779037195323,0
52,701815.6593028852,0,113945.90433783254,38360.16919778421,118669.88827328378,59422.11307101341,23520.210021853614,19927.470832534455,1
37,741407.4692012826,0,57527.22971953581,49533.74256355946,138588.57600907446,27965.437393431028,23943.185644753383,23976.747302399475,0
53,794643.361568359,0,34376.472447174994,2695.2308199238773,189395.84199459353,69502.42904624969,31254.680167307608,26851.84776497271,1
53,792898.0344267089,1,90806.49909288302,13701.802293856541,0.0,3636.0626859373024,77759.88390324466,67603.57644004528,1
55,561128.3756822015,0,100815.70210627507,37063.21282572366,132913.49781244763,55204.25540449335,11564.790284328577,12943.016507055438,0
32,892332.7552890327,1,116208.17038898185,46112.48506251877,0.0,30368.556681915383,85537.40328238718,71989.38320515522,1
31,830261.7374701711,0,44202.07893230992,1438.5408559726475,200000.0,30331.36012113098,47789.46215148665,39867.09031434456,1
36,924145.4176374816,0,65292.59326045348,0.4647987792372188,200000.0,11909.365870173988,57950.5225767038,54559.57510124844,0
38,371386.48656871077,0,42207.023001273745,12812.131462812387,45724.4996382034,36041.59439805826,14798.322728111581,13164.73079634428,1
39,839211.0609228695,1,102618.42539419915,42638.93383157807,0.0,5930.294781605968,79558.6684074031,67606.48637048498,1
30,303600.9210244959,1,31239.785366693122,38357.65510716125,0.0,43160.40253002641,9075.15130457057,10589.33594744887,0
46,756107.2763808549,0,54243.16906824245,17013.87310844285,195822.05148447902,16911.330859772108,31835.892213199248,27082.93217621494,1
35,964484.0731882689,0,55563.176158569986,100.56321727178741,105063.76428197921,50740.063203855905,75130.70498925871,70243.30584407947,0
46,1061444.7879005913,1,88680.20962368998,27735.287047686357,0.0,42515.30627796009,119384.35388880291,104726.81594462894,1
43,883615.0160242512,0,112966.83064073187,11897.773572547543,144608.24789889992,52248.350612601214,42794.163312358134,41177.81880916078,0
51,968847.6838232472,0,45563.83631755008,37280.44642499218,124242.31121199767,52481.94491639479,63811.74517378674,61612.71862265415,0
41,725248.7594793851,0,81559.79410619158,22317.4832191313,127470.31889217962,13769.633165430883,28930.404225234506,24851.494359496348,1
42,672708.0575187594,0,82591.62752839016,33930.096152383354,157790.4393989883,47.231064061725725,22813.017255816256,22199.960846657035,0
53,1473189.5406309315,0,105872.38088366881,42615.44149441451,200000.0,25603.288157491636,142108.75004419946,139991.20342871067,0
42,1006790.0779663026,0,104676.29227038186,26787.989975925164,200000.0,64334.84510575563,56931.64478885567,53564.26901011316,0
56,506754.03713365167,0,90172.95767024517,16797.77703641462,110757.35788390425,40452.9569245084,14673.120736595967,14225.039207856267,0
53,366334.01961675234,1,19414.88889742695,38477.17730076245,0.0,50925.14039375118,12703.950677379555,12625.666060080766,0
51,683732.6377341062,0,52960.38540042006,13259.361988558892,140784.91012810706,61569.923626648706,20693.973495147664,22661.356806918076,0
33,1097967.1265771664,1,107939.21916800216,44575.940805321705,0.0,63424.0773407288,93458.25151467565,94489.11161229378,0
39,812184.7885071919,0,102689.58698989914,3571.382336646789,116703.79509515973,37031.7610116599,36754.217034913505,38741.01123761526,0
42,250000.0,0,48323.92275655928,41773.432055427234,65003.35381254946,37865.94594384386,2881.1608834399944,2909.78544887066,0
34,755676.644202523,0,87235.52074084603,4577.786363547553,151492.83778670698,59565.71888631814,26699.6842993363,25245.412149487143,0
42,799399.6124378621,1,100389.11029356958,2806.849020490787,0.0,56523.98047030096,53639.647366564226,50455.97105640488,0
29,250000.0,0,26641.24306563051,18162.846867408043,53495.45401063809,48920.10199338118,5124.4496959718435,5489.316215301041,0
28,806041.5380125475,1,86234.0827884094,47827.4677237414,0.0,42312.500588141455,49123.93199024482,55850.097372307035,0
44,546657.998102169,0,118927.79910629039,49174.30270958011,141717.12481675856,43205.057180499214,10221.124843511123,9203.633760951958,1
53,341113.3973029211,0,21920.943235095576,10103.525048307965,38499.70863520772,25403.79412363696,14015.185727921049,13541.245618663306,0
32,1201126.8950413503,1,84637.828786794,7431.877783103308,0.0,58864.24231811838,160351.21081456373,159595.45096566752,0
43,535599.449803768,0,116130.62260374193,17647.66657773888,76631.09713351035,43244.57935610826,13303.95520692844,14858.80402495007,0
43,633178.8161359297,0,101375.55488131929,16854.34204405369,128206.82467296792,15646.964356907169,20240.94940068371,20339.957953021316,0
46,629854.2784833305,1,65847.93310772142,37979.64413689873,0.0,16789.029495667684,31519.735328206698,27737.42177816582,1
43,800559.6877310757,0,118415.55482604919,22199.95103733631,200000.0,60312.21096412607,22093.215222215345,20971.204002644507,0
49,1241577.6517639684,0,104187.50252440383,38994.179286725666,200000.0,43799.528194561215,76409.39804662608,86647.5485208563,0
50,500953.28244101704,1,63490.817640722584,37435.65485125229,0.0,27909.288989955225,18537.422760223653,19183.994418226885,0
34,723299.1213878513,0,84875.82178709286,28915.521506296165,115118.34139956778,13097.05314647013,29967.418935834932,25120.837872640113,1
39,830215.4697565995,1,54691.264753982105,41675.604987082756,0.0,42715.11812716412,70234.04618868719,67495.24992358516,0
23,582802.0632101237,0,92871.43366176594,9782.387327635355,150009.2287997731,12901.726601365353,14203.587954113082,14947.390621366272,0
50,719278.3988553484,1,43756.527355545535,8090.524783025666,0.0,32911.69218528108,58304.6876104318,49845.606075018,1
42,948624.9516873893,0,39722.278742233815,37532.51292513341,200000.0,47425.73739688654,52463.43197660481,54220.15289901671,0
36,611073.7533233769,1,78139.020680774,12239.853107764775,0.0,39579.08040247845,25048.10644742715,22658.382021744586,1
48,715339.3728174551,0,79994.4314154961,139.71919101923302,173893.3169695301,64546.993008838785,17956.37300747625,19917.727901673145,0
52,692161.5182701786,0,39598.956266672154,45598.0084322269,142502.76203806628,2780.4841296238283,20105.17065834621,22221.24198059408,0
36,774048.3297164157,0,116775.8635018036,31146.852901653143,189638.78267020048,19585.6413095982,22605.263043756808,21601.652285060238,0
44,860787.9286558105,0,81595.79918463754,22246.884900397035,200000.0,3996.0270866586757,38115.42120075203,40811.504200110285,0
